,price_log,bedrooms,bathrooms,floors,condition_num,extracted_grade_num,waterfront_YES,greenbelt_YES,basement_1.0,sewer_PUBLIC,heat_Electricity/Solar,heat_Gas,heat_Gas/Solar,heat_Oil,sqft_lot_log,sqft_above_log,garage,patio
25062,13.604789526648622,3,1.0,1.0,4,7,0,0,0,0,0,0,0,0,9.603057907261844,7.02108396428914,1,1
28554,14.115615150414612,3,2.0,2.0,4,7,0,0,1,0,0,0,0,0,12.244239919395692,7.7142311448490855,0,1
25431,13.685401872617254,3,2.0,1.0,4,7,0,0,1,1,0,0,0,1,9.695171035465087,7.495541943884256,0,1
21174,13.955272500339433,4,3.5,2.0,3,9,0,0,1,1,0,0,0,0,9.788076701024801,7.67786350067821,1,1
8693,10.915088464214607,3,2.5,1.0,3,8,0,0,1,0,0,1,0,0,9.531336323457896,7.203405521083095,0,1
7278,14.077874822431765,4,3.0,1.0,5,8,0,0,1,0,0,1,0,0,9.86526633971593,7.429520842786462,1,1
18983,14.638149733756974,4,3.0,1.0,3,9,1,0,1,1,0,0,0,0,9.543234787249512,7.286191714702382,0,0
20775,14.380824367014334,1,1.0,1.0,3,5,1,0,1,1,0,0,0,0,9.456497077599392,6.131226489483141,0,1
17501,14.174582626502728,5,4.0,1.5,5,7,0,0,0,1,0,0,0,0,9.035986984831405,7.659171367666058,1,0
9247,14.077874822431765,4,1.5,1.0,4,7,0,0,1,1,0,1,0,0,9.169518377455928,7.081708586105575,0,1
21833,13.906264921232738,2,1.0,1.0,4,7,0,0,1,1,0,1,0,0,9.03884005381381,7.07326971745971,1,1
26289,14.224303456165114,3,3.0,1.0,4,7,0,0,1,1,0,1,0,0,9.03788993497749,7.299797366758161,1,1
5648,14.31325094218161,4,2.5,1.0,4,7,0,0,1,1,0,1,0,0,8.99342737041261,7.200424892944957,1,1
5500,13.796429670151483,3,3.0,1.0,3,8,0,0,1,1,0,1,0,0,8.8934354408475,7.506591780070841,1,1
2483,13.369223455335854,3,2.5,1.0,3,8,0,0,0,1,0,1,0,0,9.159993997539445,7.630461261783627,1,0
24631,14.310206799800381,3,3.0,2.0,3,10,0,0,0,1,0,1,0,0,9.061840363657739,8.026170194946426,1,1
26079,14.346138809026444,5,3.0,1.0,5,8,0,0,1,1,0,1,0,0,8.875426919818963,7.2078598714324755,1,1
73,13.319573546692034,2,2.0,2.0,3,7,0,0,0,1,0,1,0,0,9.086815885690685,7.047517221357296,0,0
23629,14.352003928478842,4,2.0,1.0,4,7,0,0,1,1,0,0,0,1,9.328123407632566,7.090076835776092,0,1
11545,14.978661367769956,6,3.5,2.0,3,10,0,0,0,1,0,1,0,0,9.328123407632566,8.387084506069217,1,1
29894,14.038654109278484,4,2.5,2.0,3,9,0,1,0,1,0,1,0,0,8.487970332739334,7.8709295967551425,1,1
3907,13.955272500339433,4,2.5,1.0,3,8,0,0,1,1,0,1,0,0,8.881836305004146,7.272398392570047,1,1
23697,13.751505227988362,4,3.0,1.0,4,8,0,0,1,1,0,1,0,0,8.974618038455112,7.1308988302963465,1,1
8753,13.493926933836812,3,2.0,1.0,5,7,0,0,0,1,0,1,0,0,8.826294231241318,7.265429723253953,1,0
26647,12.637855061955712,3,1.5,1.0,3,6,0,0,1,1,0,0,0,1,9.000606507571892,7.222566018822171,1,1
5433,13.698976741708323,3,3.0,1.0,5,8,0,0,1,1,0,0,0,0,8.902455592206882,7.3395376954076745,1,1
21118,14.085537695177335,3,2.0,1.0,5,7,0,0,0,1,0,1,0,0,8.916640227198839,7.27931883541462,1,1
20796,13.670484785914017,3,1.0,1.0,3,7,0,0,0,1,0,1,0,0,9.010669176847115,6.927557906278317,1,0
27473,13.199324418540456,3,1.0,1.0,4,7,0,0,0,0,0,0,0,0,9.272093768251665,7.258412150595307,0,1
11255,13.16158409055761,3,1.5,1.0,3,7,0,0,0,0,0,0,0,0,9.187378760338836,7.1929342212158,1,0
333,13.573438996764546,3,2.5,1.0,3,7,0,0,1,0,0,1,0,0,9.234545060673,7.106606137727303,1,0
4776,13.396960210307455,2,1.0,1.0,3,7,0,0,1,1,0,0,0,1,9.08330213880546,7.146772179452637,1,0
13711,13.335860551666734,4,2.0,1.0,3,7,0,0,1,1,0,0,0,1,9.114490046319348,7.081708586105575,1,1
12357,13.180632285528304,3,2.5,1.0,3,7,0,0,0,1,0,0,0,1,9.082507000466299,7.299797366758161,1,0
26610,13.371564463037828,4,2.0,1.0,3,7,0,0,1,1,0,0,0,1,9.06958293425992,7.31986492980897,1,1
19501,13.287877815881902,3,1.5,1.0,3,7,0,0,0,1,0,0,0,1,9.110520036693972,7.114769448366463,1,0
20060,13.1470559899947,3,1.5,1.0,3,7,0,0,0,1,0,0,0,1,9.035391569511642,7.029972911706386,1,0
12590,11.957720254653374,3,1.5,1.0,3,7,0,0,1,1,0,0,0,1,9.188605879830176,6.984716320118266,1,0
674,13.561907799165356,4,2.5,2.0,3,9,0,0,0,0,0,1,0,0,9.585346272599638,7.99260665240021,1,1
3228,13.422467969854667,3,2.0,1.0,4,7,0,0,1,0,0,0,0,1,9.47654341275084,7.549609165154532,1,1
14321,12.2783933071098,3,2.5,2.0,4,9,0,0,1,0,0,0,0,0,9.601706555704846,7.554858521040676,1,1
24294,12.854483932248728,3,3.0,1.0,3,8,0,0,1,0,0,1,0,0,9.557964480394498,7.265429723253953,1,1
882,13.493926933836812,4,3.0,1.0,5,7,0,0,1,0,0,1,0,0,10.352969546061066,7.222566018822171,1,1
7463,13.527828485512494,4,3.0,2.0,4,8,0,0,1,0,0,1,0,0,9.964112174352563,7.77485576666552,1,1
12521,13.554145793829866,4,2.0,1.0,4,8,0,0,1,0,0,1,0,0,10.003332887505843,7.346010209913293,0,1
25521,13.527828485512494,3,1.0,1.0,4,7,0,0,0,1,0,0,0,1,8.922658299524402,7.383989457978509,0,0
20343,13.710150042306449,3,1.0,1.0,4,7,0,0,0,1,0,1,0,0,8.987196820661973,7.138866999945524,1,0
21064,13.912183445224535,5,1.5,1.0,4,7,0,0,1,1,0,0,0,0,8.959311617172437,7.138866999945524,1,1
10314,13.367659733359671,3,1.5,1.0,4,7,0,0,1,1,0,0,0,1,9.392661928770137,7.138866999945524,1,1
13848,13.762109781237159,3,2.0,1.0,5,7,0,0,1,1,0,0,0,0,9.392661928770137,7.138866999945524,0,1
11426,13.438632906708023,3,1.0,1.0,3,7,0,0,1,1,0,0,0,1,9.392661928770137,6.907755278982137,1,1
18928,14.208228093249936,5,2.0,1.0,3,7,0,0,1,1,0,1,0,0,9.242420265439595,7.01211529430638,1,1
14040,14.151982794585487,3,2.0,1.0,3,7,0,0,1,1,0,1,0,0,9.157993891603974,7.533693709848633,1,0
20516,14.28551418721001,3,2.0,2.0,3,7,0,0,0,1,0,0,0,0,9.315870873185647,7.673223121121708,0,1
17723,14.038654109278484,3,2.0,1.0,5,7,0,0,0,1,0,1,0,0,9.137339479091693,7.24422751560335,1,1
18431,14.214286677921642,4,2.5,1.0,4,8,0,0,1,1,0,1,0,0,8.961879012677683,7.501082124259871,1,1
24650,14.151979223150539,3,2.5,1.0,3,8,0,0,0,1,0,0,0,0,9.169518377455928,7.346010209913293,1,1
12196,14.310206799800381,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,9.633383412358416,7.855544677915663,1,1
14983,14.237504968023648,4,2.5,1.0,4,8,0,0,1,0,0,1,0,0,9.711115659888671,7.731930721948486,1,1
18368,13.329377546788654,3,2.0,1.0,4,8,0,0,0,0,0,1,0,0,9.514584532726943,7.484368643286131,1,1
6967,13.422467969854667,4,2.5,2.0,4,9,0,0,0,0,0,0,0,0,9.514584532726943,7.687080155783135,1,1
23810,13.399995114002609,3,2.0,1.0,3,8,0,0,0,0,0,1,0,0,9.514584532726943,7.605890001053122,1,1
18920,13.465953081794405,4,2.5,2.0,3,8,0,0,0,0,0,0,0,0,9.672815734801127,7.590852123688581,1,1
3281,14.585618779660347,4,2.0,1.0,3,8,0,0,1,1,0,1,0,0,8.961879012677683,7.27931883541462,1,1
23023,13.42984807715229,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.771525284186465,7.757906208351747,1,0
15893,13.39239051461739,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,9.025575833531088,7.783224016336037,1,0
25747,13.473020249017498,4,2.5,2.0,4,8,0,0,0,1,0,1,0,0,9.0217190130337,7.7664168980196555,1,1
29650,13.369221892834634,4,2.5,2.0,3,7,0,0,0,1,0,1,0,0,8.517193191416238,7.7142311448490855,1,1
10892,13.279367126213993,3,2.5,2.0,3,7,0,0,0,1,0,1,0,0,8.443115988019922,7.461640392208575,1,1
6249,13.345506928718539,4,2.5,2.0,3,7,0,0,0,1,0,1,0,0,8.512783482927537,7.753623546559746,1,1
28147,13.5985975564007,5,2.5,2.0,3,7,0,0,0,1,0,1,0,0,8.619388703730907,7.753623546559746,1,1
21105,13.253391639810733,4,2.5,2.0,3,7,0,0,0,1,0,1,0,0,8.571491964823617,7.753623546559746,1,1
10545,12.748396936355535,4,2.5,2.0,3,7,0,0,0,1,0,1,0,0,8.517193191416238,7.753623546559746,1,1
23134,13.527828485512494,4,2.5,2.0,3,7,0,0,0,1,0,1,0,0,8.573573524852344,7.649692623711514,1,0
18683,12.768541502448002,2,1.5,2.0,4,7,0,0,0,1,0,0,0,0,7.5485559791698735,7.215239978730097,1,0
28988,13.017002861746503,3,1.5,2.0,4,7,0,0,1,1,0,0,0,0,7.5485559791698735,7.215239978730097,1,1
5052,13.399995114002609,4,1.0,1.5,4,7,0,0,0,1,0,0,0,1,8.948066103458935,7.251344983372214,0,0
13212,13.42984807715229,3,1.0,1.0,4,6,0,0,0,1,0,0,0,0,9.026417533815254,6.709304340258298,0,1
3242,13.081541382884074,3,1.0,1.0,4,7,0,0,0,1,0,1,0,0,9.295049099903137,7.306531398939505,0,1
14423,15.163583706263967,4,4.0,2.0,4,11,0,0,0,0,0,1,0,0,11.675698862088373,8.387084506069217,1,1
20454,14.85755249514399,4,3.0,2.0,3,9,0,0,0,1,0,1,0,0,8.770283819098399,8.151909872940905,1,1
3967,14.71159858252091,5,3.0,2.0,3,11,0,0,0,0,0,1,0,0,10.466070363074957,8.116715624819111,1,1
9873,14.380824367014334,4,2.5,2.0,3,11,0,0,0,0,0,1,0,0,10.464987279030074,8.253227645581772,1,1
16883,14.470436525704022,4,2.5,2.0,3,11,0,0,0,0,0,1,0,0,10.502598741169479,8.266164436612492,1,1
5980,14.420372823656647,5,3.0,2.0,3,9,0,0,0,1,0,1,0,0,8.751790892775563,8.016317898503415,1,1
14226,14.508657738524219,4,3.0,2.0,3,9,0,1,0,1,0,1,0,0,8.799360083179907,8.14902386805177,1,1
22297,14.386490104550012,5,3.5,2.0,3,9,0,0,0,1,0,1,0,0,8.691146498539675,8.098642843759418,1,1
823,14.375126345899696,6,4.0,2.0,3,9,0,1,1,1,0,1,0,0,9.173157580848466,7.835974581721566,1,1
16570,14.266586177324491,4,3.0,2.0,3,9,0,0,0,1,0,1,0,0,8.699514748210191,7.90100705199242,1,1
6002,14.316285845876763,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.879889967673464,7.659171367666058,1,1
4434,14.198983603711573,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.502079553606189,7.979338895262328,1,1
15517,14.498607402670718,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.85907931788153,7.965545573129992,1,1
14286,14.403297222866392,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.518392471991719,8.003028666384733,1,1
15093,14.227620208791107,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.684231891345675,7.893572073504902,1,1
12350,15.031905882288767,4,4.5,2.0,5,10,0,0,1,1,0,1,0,0,9.887967740878091,8.311398278436641,1,1
5527,13.568330428821824,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.693328989123106,7.577633832602728,1,1
30083,15.037814318974933,4,4.5,3.0,3,10,0,0,1,1,0,1,0,0,8.575462099540212,8.09559870137819,1,1
1921,14.331323723241304,4,3.0,1.5,5,8,0,0,1,1,0,1,0,0,8.035278911144667,7.696212639346407,0,0
1824,14.503645196700676,4,3.0,1.5,4,8,0,0,1,1,0,1,0,0,8.594154232552366,7.630461261783627,0,1
25291,14.444119217386648,4,2.5,1.5,4,8,0,0,1,1,0,0,0,1,7.992944547318106,7.352441100243583,0,1
12490,14.833635595719697,4,4.5,2.0,3,9,0,0,1,1,0,1,0,0,8.517193191416238,7.9157131993821155,0,1
16771,14.164405314584045,3,3.5,2.0,4,9,0,0,1,1,0,1,0,0,8.1886891244442,7.749322464660356,1,1
18023,14.239142970027887,3,3.0,1.5,4,8,0,0,1,1,0,1,0,0,8.1886891244442,7.365180126021013,0,1
11252,13.800396920154226,3,2.5,2.0,3,9,0,0,1,1,0,1,0,0,7.2078598714324755,6.956545443151569,0,1
6045,13.933293593620657,4,3.0,2.0,3,8,0,0,1,1,0,1,0,0,7.495541943884256,7.473069088032197,0,1
2566,14.425276129585168,4,3.5,2.0,3,10,0,0,1,0,0,1,0,0,10.463246187411299,8.185907481482324,1,1
20362,14.637490610367188,4,2.5,2.0,4,11,0,0,0,0,0,1,0,0,10.4341158035983,8.446770727119691,1,1
13942,13.715690222682063,3,2.5,2.0,3,8,0,0,0,1,0,0,0,0,7.575584651557793,7.299797366758161,0,1
16269,13.709038313453757,3,2.5,2.0,3,8,0,0,0,1,0,0,0,0,7.592366128519796,7.299797366758161,0,1
28105,13.7808673520207,3,2.5,2.0,3,8,0,0,0,1,0,0,0,0,7.562161631225652,7.299797366758161,0,1
14675,13.732128949025222,3,2.5,2.0,3,8,0,0,0,1,0,0,0,0,7.7406644019172415,7.299797366758161,0,1
6202,13.7200233624936,3,2.5,2.0,3,8,0,0,0,1,0,0,0,0,7.480428306074208,7.299797366758161,0,1
11038,13.704578997256993,3,2.5,2.0,3,8,0,0,0,1,0,0,0,0,8.06117135969092,7.299797366758161,0,1
4500,13.778846573592682,3,2.5,2.0,3,8,0,0,0,1,0,0,0,0,7.542213463193403,7.299797366758161,0,1
26249,13.840203170554645,6,4.0,1.0,3,8,0,0,1,1,0,0,0,0,9.016148642611741,7.170119543449628,1,1
15057,13.56061701801207,3,1.0,1.0,3,7,0,0,0,1,0,0,0,1,8.776938645174996,7.215239978730097,0,0
26978,13.713477832399123,3,1.0,1.0,4,6,0,0,1,1,0,0,0,1,9.002824076547672,6.697034247666484,0,0
18024,13.560618308335483,2,1.0,1.0,4,7,0,0,1,1,0,0,0,0,9.003193193746572,6.897704943128636,0,0
16385,14.27293540500315,5,3.5,2.0,3,8,0,0,1,1,0,0,0,0,8.59877317840866,7.835974581721566,1,1
26989,13.610943392223,4,1.0,1.0,3,7,0,0,1,1,0,0,0,1,8.753055515138222,7.081708586105575,0,0
22597,13.493926933836812,3,2.0,1.0,3,6,0,0,0,1,0,1,0,0,8.776475789346321,7.106606137727303,0,0
28265,13.840203170554645,2,1.0,1.0,3,6,0,0,0,1,0,0,0,0,9.009325172734973,6.733401891837359,0,0
5416,13.864300722133706,3,1.5,1.0,3,7,0,0,1,1,0,1,0,0,9.006999447958153,7.2078598714324755,0,1
9357,13.442996549995796,2,2.5,3.0,3,8,0,0,0,1,0,1,0,0,7.868636894184167,7.22983877815125,1,1
14689,13.838250044933764,3,2.5,2.0,3,8,0,0,1,1,0,1,0,0,7.373374309910049,7.138866999945524,0,1
11448,13.68994733498893,4,2.5,1.0,4,8,0,0,1,1,0,1,0,0,9.017119634313227,7.432483807917119,1,1
3572,13.028052697933088,3,2.0,1.0,3,8,0,0,0,1,0,1,0,0,8.924656302187074,7.333023014386481,1,1
19985,13.534473028231162,4,2.5,2.0,4,7,0,0,0,1,0,1,0,0,8.828494129466652,7.709756864454165,1,0
3170,13.491164501140902,3,2.5,2.0,4,7,0,0,0,1,0,1,0,0,8.872487182278038,7.352441100243583,1,1
21668,13.281075068559149,4,2.5,2.0,3,7,0,0,0,1,0,1,0,0,8.864746660905409,7.450079569807499,1,1
14164,13.281075068559149,3,2.0,1.0,5,7,0,0,0,1,0,1,0,0,8.864746660905409,7.1929342212158,1,1
29828,13.235692062711331,3,2.0,1.0,4,7,0,0,0,1,0,1,0,0,8.732304571033183,7.177782416195197,1,1
3736,13.208541073645382,3,2.0,1.0,4,7,0,0,0,1,0,1,0,0,9.048409504829962,7.177782416195197,1,1
17275,13.146079904021645,3,2.0,1.0,5,6,0,0,0,1,0,1,0,0,8.1886891244442,7.286191714702382,0,1
29651,13.444446876573442,4,2.5,2.0,3,9,0,0,0,1,0,1,0,0,8.716371865276615,7.874739125171811,1,0
19279,13.514405465180353,5,3.0,2.0,3,9,0,0,0,1,0,1,0,0,8.511175119090675,7.846980982138788,1,1
20061,12.07103726534028,4,2.5,2.0,3,7,0,0,0,1,0,1,0,0,8.517193191416238,7.992944547318106,1,1
5742,13.279367126213993,4,2.5,2.0,3,7,0,0,0,1,0,1,0,0,8.586905803827538,7.585788821732034,1,0
26367,13.617059619240436,4,3.0,2.0,5,7,0,0,0,1,0,1,0,0,8.517193191416238,7.820037989458753,1,1
29153,13.560618308335483,4,2.5,2.0,4,8,0,0,0,1,0,0,0,0,9.392661928770137,7.982757702011113,0,1
9985,13.473020249017498,4,3.0,2.0,3,8,0,0,0,1,0,0,0,0,9.457200449907708,7.835974581721566,1,1
10216,13.422467969854667,4,2.5,2.0,5,8,0,0,0,1,0,1,0,0,8.449984441722787,7.736307096548285,1,1
6692,13.304684934198283,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.449984441722787,7.691656822810547,1,1
20997,13.737549016494562,5,5.0,2.0,3,8,0,0,0,1,0,1,0,0,10.404717282628672,8.384804003370492,1,1
7676,13.444446876573442,4,2.5,2.0,3,9,0,0,0,1,0,1,0,0,8.886547412512042,7.828038032125829,1,1
28193,13.687677186454389,6,4.0,2.0,3,8,0,0,1,1,0,0,0,0,9.099967314494812,8.016317898503415,0,1
18128,13.217673557208654,3,1.5,2.0,3,7,0,0,1,1,0,1,0,0,6.806829360392176,6.682108597449809,1,1
24275,13.312983737012978,4,2.0,1.0,4,7,0,0,0,1,0,1,0,0,8.785692444451245,7.251344983372214,1,1
17671,13.287877815881902,4,3.0,1.0,3,7,0,0,0,1,0,1,0,0,8.838261682885651,7.3395376954076745,0,1
29084,13.112313041550827,3,1.0,1.0,4,7,0,0,0,1,0,1,0,0,8.704833909687792,6.877296071497429,1,1
9859,12.886641043883259,3,1.0,1.0,4,6,0,0,0,1,0,1,0,0,8.776475789346321,6.733401891837359,1,1
17672,13.049792684569493,3,1.0,1.0,4,6,0,0,0,1,0,0,0,0,9.104979856318357,6.733401891837359,1,1
9776,13.081541382884074,3,2.0,1.0,4,7,0,0,0,1,0,1,0,0,9.058121158998672,7.251344983372214,1,1
13271,13.217673557208654,3,2.0,2.0,4,7,0,0,0,1,0,0,0,0,9.30801139914963,7.3901814282264295,1,0
5542,13.142166004700508,3,1.5,1.0,5,7,0,0,0,1,0,1,0,0,8.948975607841776,6.927557906278317,1,0
2610,13.091904169919621,3,3.0,1.0,4,7,0,0,1,1,0,0,0,0,9.017847259860732,7.07326971745971,1,1
3552,12.706847933442663,3,1.0,1.0,3,7,0,0,1,1,0,0,0,1,9.050171619823361,7.05617528410041,0,1
20950,13.68994733498893,3,2.0,1.0,4,7,0,0,1,1,0,0,0,1,9.035986984831405,7.003065458786462,1,0
22902,13.840203170554645,3,1.0,1.5,4,5,0,0,0,1,0,1,0,0,7.824046010856292,6.733401891837359,0,1
24061,13.837272049745787,3,2.0,1.0,5,6,0,0,1,1,0,1,0,0,8.229511118964457,6.824373670043086,0,1
9139,14.058456736574664,3,1.5,1.5,3,7,0,0,1,1,0,1,0,0,8.229511118964457,7.313220387090301,1,1
17181,14.130321297804308,4,3.0,1.5,5,8,0,0,1,1,0,0,0,0,8.229511118964457,7.146772179452637,1,1
14577,14.056886877539544,4,2.0,1.5,5,8,0,0,1,1,0,1,0,0,8.517193191416238,7.590852123688581,1,0
11406,13.864300722133706,3,1.0,1.5,4,7,0,0,1,1,0,1,0,0,8.517193191416238,7.489970898834801,0,1
16973,12.834681304952548,1,1.0,1.0,3,5,0,0,0,1,0,1,0,0,8.517193191416238,6.606650186198215,0,0
10520,14.197707039133084,3,2.5,1.5,4,7,0,0,1,1,0,1,0,0,8.160518247477505,7.27931883541462,1,1
24738,13.8878312195439,5,3.0,2.0,5,7,0,0,1,1,0,1,0,0,8.517193191416238,7.396335293800808,0,1
26301,13.955272500339433,4,2.5,1.5,4,7,0,0,1,1,0,0,0,0,8.258163361537619,7.170119543449628,1,0
19246,14.340239086899256,4,3.5,3.0,3,9,0,0,0,1,0,1,0,0,8.237479288613633,8.098642843759418,1,1
13542,14.316285845876763,3,3.0,2.0,4,7,0,0,1,1,0,1,0,0,8.465899897028686,7.064759027791802,0,1
1513,13.641157170819497,4,1.5,1.5,4,6,0,0,1,1,0,1,0,0,8.465899897028686,7.1308988302963465,0,1
2914,14.025366214951548,3,2.5,2.0,3,7,0,0,1,1,0,1,0,0,7.772752716468742,7.450079569807499,0,1
6983,14.672051285432655,4,2.5,2.0,5,8,0,0,1,1,0,0,0,0,8.465899897028686,7.554858521040676,0,1
2171,13.122363377404328,3,2.0,1.0,4,7,0,0,0,0,0,0,0,0,9.196748418456716,7.114769448366463,1,1
20283,13.142166004700508,4,2.5,2.0,3,7,0,0,0,0,0,1,0,0,9.287301413112312,7.396335293800808,1,1
3199,13.091904169919621,3,2.0,1.0,3,7,0,0,0,0,0,1,0,0,9.439943018351132,7.1853870155804165,1,1
19832,13.081541382884074,4,1.0,1.0,4,6,0,0,0,0,0,0,0,1,9.305650551780507,6.946975992135418,1,0
9286,12.873773804758644,3,1.0,1.0,4,6,0,0,0,0,0,0,0,0,8.612503371220562,6.756932389247553,0,0
6107,15.250595083253597,5,3.5,2.0,3,11,0,0,1,1,0,1,0,0,9.518633568332074,8.333270353255308,1,1
29288,14.615267473582477,4,3.5,1.0,3,8,0,0,1,1,0,0,0,1,9.577757412446818,7.595889917718538,0,1
1301,14.435011198355921,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.625329850020815,7.640123172695364,1,1
23856,13.610943392223,4,3.0,1.0,4,8,0,0,1,0,0,1,0,0,9.92695990872127,7.512071245835466,1,1
15025,14.304090572782945,2,1.0,1.0,4,6,0,0,0,1,0,0,0,1,8.542860938164814,6.756932389247553,1,0
7283,14.304090572782945,2,1.0,1.0,4,6,0,0,0,1,0,0,0,1,8.505120610181969,6.756932389247553,0,0
2599,13.467370516475379,6,5.0,2.0,3,7,0,0,0,1,0,0,0,0,8.881975184248867,7.955074273262696,1,0
8906,14.375126345899696,4,3.0,2.0,3,9,0,0,1,1,0,1,0,0,9.054271186326293,7.709756864454165,1,1
18264,14.204168547756057,5,3.5,2.0,3,8,0,0,0,1,0,1,0,0,8.527143522269405,8.083328608786376,1,1
24574,12.921470435024938,3,2.0,1.5,5,6,0,0,1,1,0,1,0,0,8.476162841858246,7.07326971745971,1,1
24057,13.864300722133706,5,2.5,2.0,3,7,0,0,0,1,0,1,0,0,8.53915035876828,7.8160138391590275,1,1
9670,14.73180128983843,5,5.0,2.0,3,9,0,0,0,1,0,1,0,0,9.079776001955066,8.501063809486354,1,1
18592,14.654918085672925,5,5.0,2.0,3,9,0,0,0,1,0,1,0,0,8.922658299524402,8.501063809486354,1,1
7838,14.334147791505536,4,4.5,2.0,3,9,0,0,0,1,0,1,0,0,8.929435283803425,8.345217926676428,1,1
2551,14.326247577805052,5,5.0,2.0,3,9,0,0,0,1,0,1,0,0,8.902863672196222,8.499029220788566,1,1
18226,14.808762330974558,5,5.0,2.0,3,10,0,0,0,1,0,1,0,0,8.841737428600585,8.501063809486354,1,1
1317,14.27293540500315,4,2.5,2.0,3,10,0,0,0,1,0,1,0,0,9.448569560708433,8.070906088787819,1,1
13219,14.55649506793838,4,3.5,2.0,3,10,0,0,0,1,0,1,0,0,9.511629447834181,8.448914350662942,1,1
15725,14.430696197054507,4,3.0,2.0,3,10,0,0,0,1,0,1,0,0,9.37441309371334,8.240121298076472,1,1
1923,14.56219850545225,4,3.0,2.0,4,10,0,0,0,1,0,1,0,0,9.300729371703863,8.24800570160062,1,1
28217,13.715690222682063,4,2.0,2.0,3,8,0,0,1,1,0,0,0,1,8.344980368770571,7.414572881350589,0,1
15346,13.687677186454389,4,1.0,1.5,3,7,0,0,1,1,0,1,0,0,8.34283980427146,7.306531398939505,0,1
4423,13.790192749979985,3,1.0,1.0,4,7,0,0,1,1,0,1,0,0,8.294049640102028,6.917705609835305,0,1
10181,13.892471599100402,3,1.0,2.0,4,8,0,0,1,1,0,0,0,1,8.313852267398207,7.484368643286131,0,1
9614,13.732128949025222,4,1.0,1.5,3,7,0,0,1,1,0,1,0,0,8.313852267398207,7.4673710669175595,0,1
12570,13.676248490630767,3,1.0,2.0,3,8,0,0,1,1,0,0,0,1,8.313852267398207,7.533693709848633,0,1
13093,13.112313041550827,2,1.0,1.0,3,7,0,0,1,1,0,1,0,0,8.92903790648844,7.07326971745971,1,0
296,13.350295445450335,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.895492631451633,7.630461261783627,1,1
10456,13.337474757021274,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.894807371368625,7.691656822810547,1,1
9151,13.337474757021274,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.908424139496578,7.691656822810547,1,0
18819,13.345506928718539,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.882114044208821,7.751475318021456,1,0
14,13.401509118833824,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,8.882114044208821,7.786551806428712,1,0
3981,12.206072645530174,4,1.0,1.5,3,7,0,0,1,1,0,0,0,1,9.662943486541751,7.286191714702382,1,0
7609,13.279367126213993,3,2.5,1.0,3,7,0,0,1,0,0,1,0,0,9.614804979750764,7.098375638590786,1,1
11559,13.500799813124575,4,2.5,2.0,4,9,0,0,0,1,0,1,0,0,9.179984251961283,7.847762537473608,1,1
24734,13.304684934198283,4,2.5,1.0,3,8,0,0,1,1,0,1,0,0,8.904901577935142,7.200424892944957,1,1
4781,13.199324418540456,3,2.5,1.0,3,8,0,0,1,1,0,1,0,0,8.946505025998682,7.27931883541462,1,1
20386,13.180632285528304,3,2.5,2.0,3,8,0,0,0,1,0,1,0,0,9.051696278536586,7.554858521040676,1,1
24114,13.081541382884074,3,2.0,1.0,3,7,0,0,0,0,0,1,0,0,9.13259502335133,7.215239978730097,1,1
21293,13.398478813484644,3,1.0,1.0,3,7,0,0,0,0,0,1,0,0,9.178849704884811,7.24422751560335,1,0
19451,12.968046017019972,3,1.5,1.0,2,7,0,0,0,0,0,1,0,0,9.186559843310778,7.003065458786462,1,1
4945,13.226723392728571,3,2.0,1.0,4,7,0,0,0,0,0,1,0,0,8.977146484808472,7.090076835776092,1,0
9696,13.345506928718539,4,2.5,2.0,3,8,0,0,0,1,0,1,0,0,9.615805480084347,7.753623546559746,1,1
20519,13.42984807715229,1,1.0,1.0,3,6,0,0,0,1,0,0,0,0,8.938531648680692,6.659293919683638,0,1
18795,13.497369278027785,3,2.0,1.0,3,6,0,0,0,1,0,0,0,0,8.97259066827261,7.31986492980897,1,1
19191,13.534473028231162,6,3.0,1.5,5,7,0,0,1,1,0,0,0,0,8.269756947532983,7.489970898834801,0,0
1821,13.244581010128577,4,2.0,1.0,5,6,0,0,1,1,0,0,0,0,8.938531648680692,6.4457198193855785,0,0
15017,13.676248490630767,6,4.5,2.0,3,7,0,0,0,1,0,0,0,0,8.938531648680692,8.166216268592143,0,1
14726,13.61486330667175,4,2.5,2.0,3,7,0,0,0,1,0,1,0,0,9.05998249038762,7.5443321080536885,1,1
